
mistake,fix,mistake freq,fix freq,type,Efreq
docs/server_mode.markdown,/docs/server_mode.markdown,0,0,Deletion,0
docs/persistent_library_driver.markdown,/docs/persistent_library_driver.markdown,0,0,Deletion,0
pregress,progress,0,1084.0,Substitution,0
pregress,progress,0,1084.0,Substitution,0
react-ntive,react-native,0,0,Deletion,0
engingeering,engineering,0,333.0,Insertion,0
Andorid,Android,0,45.0,Exchange,0
be,by,293085.0,68364.0,Substitution,0
alognment,alignment,0,67.0,Substitution,0
targetting,targeting,0,114.0,Insertion,0
exiting,existing,48.0,98.0,Deletion,0
'renderer,'rendererSettings,0,0,MORPH,0
Aditional,Additional,0,300.0,Deletion,0
‘,'data.json,0,0,0,0,Standard,0
aroud,around,0,37573.0,Deletion,0
'flext-start,'flex-start,0,0,Insertion,0
},],0,0,0,0,Substitution,0
no-unused-class-expression-name,unused-class-expression-name,0,0,MORPH,0
interchangably,interchangeably,0,0,Deletion,0
Remcommendations,Recommendations,0,79.0,Insertion,0
Patters,Patterns,3.0,253.0,Deletion,0
[omission],is,0,459663.0,Omission,0
wile,while,21.0,17821.0,Deletion,0
token,tokens,205.0,56.0,Deletion,0
efortless,effortless,0,21.0,Deletion,0
efortless,effortless,0,21.0,Deletion,0
descisions,decisions,0,781.0,Insertion,0
orthoganal,orthogonal,0,0,Substitution,0
accepts,accept,106.0,2692.0,Insertion,0
[omission],of,0,590439.0,Omission,0
'clickt,'clikt,0,0,Insertion,0
hard,hand,15700.0,14262.0,Substitution,0
value,operator,1097.0,836.0,Standard,0
numberal,numeral,0,9.0,Insertion,0
subterms,subterm,0,0,Insertion,0
m,n,343245.0,2810.0,Substitution,0
than,that,37679.0,719677.0,Substitution,0
than,then,37679.0,75966.0,Substitution,0
once,one,17589.0,156684.0,Insertion,0
ismorphism,isomorphism,0,0,Deletion,0
latin,Latin,561.0,561.0,Caps Error,0
n,zero,2810.0,1094.0,Standard,0
do,cover,312915.0,4808.0,Standard,0
cover,the,4808.0,1501908.0,Standard,0
As,An,113068.0,95071.0,Substitution,0
`,C-c,0,0,Standard,0
[omission],C-c,0,0,Omission,0
in,is,498444.0,459663.0,Substitution,0
given,give,4851.0,59559.0,Insertion,0
?,.,0,0,Substitution,0
type,types,3093.0,479.0,Deletion,0
?,.,0,0,Substitution,0
[omission],numbers,0,2020.0,Omission,0
will,corresponds,108306.0,18.0,Standard,0
Tranlations,Translations,0,22.0,Deletion,0
its,users,8757.0,63.0,Standard,0
library,libraries,1170.0,35.0,Standard,0
to,top,1156570.0,6805.0,Deletion,0
Screenshosts,Screenshots,0,0,Insertion,0
immediatly,immediately,0,2446.0,Deletion,0
that,only,719677.0,55269.0,Standard,0
that,only,719677.0,55269.0,Standard,0
'off,'error,0,0,Standard,0
evaluate,enable,88.0,75.0,Standard,0
evaluate,enable,88.0,75.0,Standard,0
evaluate,enable,88.0,75.0,Standard,0
evaluate,enable,88.0,75.0,Standard,0
evaluate,enable,88.0,75.0,Standard,0
[omission],set,0,11805.0,Omission,0
For,Linux,351650.0,0,Standard,0
For,Linux,351650.0,0,Standard,0
For,Windows,351650.0,1190.0,Standard,0
For,Windows,351650.0,1190.0,Standard,0
debian,Debian,0,0,Caps Error,0
nodejs,NodeJs,0,0,Caps Error,0
packaaged,packaged,0,26.0,Insertion,0
[omission],both,0,15062.0,Omission,0
[omission],",",0,0,Omission,0
We,Thanks,459607.0,31789.0,Standard,0
libary,library,0,1170.0,Deletion,0
pipleline,pipeline,0,114.0,Insertion,0
quadraticly,quadratically,0,0,Standard,0
this,these,406915.0,46104.0,Standard,0
the,there,1501908.0,221754.0,Compound,0
'Dublicate,'Duplicate,0,0,Substitution,0
/Dublicate,/Duplicate,0,0,Substitution,0
versions,manually,62.0,83.0,Standard,0
to,too,1156570.0,69950.0,Deletion,0
do,does,312915.0,34002.0,Compound,0
config,list,0,4110.0,Standard,0
config,list,0,4110.0,Standard,0
babel-env-preset,babel-preset-env,0,0,Exchange,0
and,an,682780.0,95071.0,Insertion,0
contry,country,0,8254.0,Deletion,0
contry,country,0,8254.0,Deletion,0
``,',0,0,Standard,0
Brain,brain,3928.0,3928.0,Caps Error,0
thatUservars,thawUservars,0,0,Substitution,0
a,the,1041179.0,1501908.0,Standard,0
[omission],-,0,0,Omission,0
[omission],path,0,1252.0,Omission,0
class,React.createClass,5985.0,0,Standard,0
packages,:,199.0,0,Standard,0
unnessary,unnecessary,0,316.0,Standard,0
[omission],Guides,0,91.0,Omission,0
evaulate,evaluate,0,88.0,Exchange,0
//eslint.org/docs/rules/,//eslint.org/docs/rules/indent,0,0,MORPH,0
'selected,'.selected,0,0,Deletion,0
programatically,programmatically,0,0,Deletion,0
emptyline,line,0,10515.0,MORPH,0
declartion,declaration,0,180.0,Deletion,0
interpretor,interpreter,0,91.0,Substitution,0
precendence,precedence,0,27.0,Insertion,0
expression,expressions,651.0,51.0,Deletion,0
pased,passed,0,2631.0,Deletion,0
pased,passed,0,2631.0,Deletion,0
[omission],`,0,0,Omission,0
[omission],`,0,0,Omission,0
;,',0,0,Substitution,0
alreaedy,already,0,16246.0,Insertion,0
'pyaml,'pyyaml,0,0,Deletion,0
vim-dues,vim-deus,0,0,Exchange,0
.,(,0,0,Substitution,0
performaing,performing,0,325.0,Insertion,0
Origianl,Original,0,1440.0,Exchange,0
window,windows,4386.0,1190.0,Deletion,0
heigh,height,14.0,476.0,Deletion,0
equalyzer,equalizer,0,21.0,Substitution,0
gen_creds.py,gen_edgerc.py,0,0,Standard,0
True,False,12921.0,0,Standard,0
typ,type,0,3093.0,Deletion,0
downlaod,download,0,168.0,Exchange,0
FlowableTransflormers.valve,FlowableTransformers.valve,0,0,Insertion,0
Breath-first,Breadth-first,0,0,Deletion,0
(,.,0,0,Substitution,0
[omission],with,0,257465.0,Omission,0
Add,size,1686.0,2353.0,Standard,0
(,defined,0,88.0,Standard,0
clearRxImmediateScheduleres,clearRxImmediateSchedulers,0,0,Insertion,0
he,the,389497.0,1501908.0,Deletion,0
PersistStae,PersistState,0,0,Deletion,0
com.airbnb.aindroid.mvrx.test,com.airbnb.android.mvrx.test,0,0,Insertion,0
com.airbnb.aindroid.mvrx.test,com.airbnb.android.mvrx.test,0,0,Insertion,0
com.airbnb.aindroid.mvrx.test,com.airbnb.android.mvrx.test,0,0,Insertion,0
com.airbnb.aindroid.mvrx.test,com.airbnb.android.mvrx.test,0,0,Insertion,0
a,component,1041179.0,81.0,Standard,0
commmunity,community,0,1486.0,Insertion,0
this,thus,406915.0,628.0,Substitution,0
Digitial,Digital,0,275.0,Insertion,0
Digitial,Digital,0,275.0,Insertion,0
Forcast,Forecast,0,96.0,Deletion,0
wfo_limiter,wfolimiter,0,0,Insertion,0
Extent,Event,207.0,1345.0,Standard,0
condition,category,1936.0,207.0,Standard,0
operations,management,600.0,594.0,Standard,0
save_snet_raw.csh,save_snet_raw.sh,0,0,Insertion,0
[omission],*,0,0,Omission,0
I,*,2038529.0,0,Substitution,0
this,these,406915.0,46104.0,Standard,0
this,these,406915.0,46104.0,Standard,0
this,these,406915.0,46104.0,Standard,0
./install,./install.sh,0,0,MORPH,0
VirtulHost,VirtualHost,0,0,Deletion,0
Doker,Docker,0,2.0,Deletion,0
pixesl,pixels,0,10.0,Exchange,0
setTransluscentColor,setTranslucentColor,0,0,Insertion,0
setTransluscentColor,setTranslucentColor,0,0,Insertion,0
spicified,specified,0,39.0,Substitution,0
[omission],relational,0,5.0,Omission,0
examples/out_of_the_tarpit.tutd,/examples/out_of_the_tarpit.tutd,0,0,Deletion,0
RDBMS,RDBMSs,0,0,Deletion,0
[omission],Graph,0,38.0,Omission,0
[omission],!,0,0,Omission,0
[omission],!,0,0,Omission,0
version,versions,828.0,62.0,Deletion,0
showExpr,showexpr,0,0,Caps Error,0
show,showexpr,24906.0,0,MORPH,0
[omission],is,0,459663.0,Omission,0
Play/pause,Play/Pause,0,0,Caps Error,0
Open/close,Open/Close,0,0,Caps Error,0
numerical,the,20.0,1501908.0,Standard,0
exercices,exercises,0,175.0,Substitution,0
on,measured,354742.0,144.0,Standard,0
about,accumulation,185206.0,13.0,Standard,0
./RUN.sh,./RUN.csh,0,0,Deletion,0
just,added,242206.0,492.0,Standard,0
grahpql-migrate,graphql-migrate,0,0,Exchange,0
this.popperInstance.updatd,this.popperInstance.update,0,0,Substitution,0
connexion,connection,0,1386.0,Standard,0
increasly,increasingly,0,91.0,Standard,0
[omission],is,0,459663.0,Omission,0
literary,literally,130.0,739.0,Standard,0
make,enable,70775.0,75.0,Standard,0
will,is,108306.0,459663.0,Standard,0
developped,developed,0,645.0,Insertion,0
clienId,clientId,0,0,Deletion,0
at,atmost,164072.0,0,MORPH,0
a,another,1041179.0,25970.0,Standard,0
instanace,instance,0,856.0,Insertion,0
[omission],),0,0,Omission,0
untill,until,15.0,15426.0,Insertion,0
Ipython,IPython,0,0,Caps Error,0
tests/logic_test.py,tests/test_logic.py,0,0,Exchange,0
funtion,function,0,565.0,Deletion,0
opertor,operator,0,836.0,Deletion,0
Propostional,Propositional,0,0,Deletion,0
Down,down,76004.0,76004.0,Caps Error,0
tests/games.py,tests/test_games.py,0,0,Standard,0
FlowableTransflormers.valve,FlowableTransformers.valve,0,0,Insertion,0
Breath-first,Breadth-first,0,0,Deletion,0
undfinede,undefined,0,10.0,Exchange,0
name,name=name,32735.0,0,MORPH,0
rountines,routines,0,57.0,Insertion,0
perfrom,perform,0,821.0,Exchange,0
possibilites,possibilities,0,386.0,Deletion,0
perfrom,perform,0,821.0,Exchange,0
python,Python,79.0,79.0,Caps Error,0
merely,binds,795.0,38.0,Standard,0
a,digital,1041179.0,275.0,Standard,0
Alex,vtkiorg,0,0,Standard,0
-,make,0,70775.0,Standard,0
-,make,0,70775.0,Standard,0
-,make,0,70775.0,Standard,0
deine,define,0,318.0,Deletion,0
Load,Fly,1490.0,4335.0,Standard,0
used,',17551.0,0,Standard,0
reposiroty,repository,0,13.0,Exchange,0
probided,provided,0,506.0,Substitution,0
and,",",682780.0,0,Standard,0
Follw,Follow,0,6283.0,Deletion,0
probabilty_state,probability_state,0,0,Deletion,0
probabilty,probability,0,114.0,Deletion,0
probabilty,probability,0,114.0,Deletion,0
goals,query,262.0,29.0,Standard,0
goals,query,262.0,29.0,Standard,0
doccument,document,0,515.0,Insertion,0
reverse,reverses,560.0,17.0,Deletion,0
element,elements,338.0,352.0,Deletion,0
Clones,pushes,45.0,139.0,Standard,0
examples,example,97.0,1527.0,Insertion,0
[omission],it,0,963712.0,Omission,0
represent,represents,773.0,313.0,Deletion,0
trough,through,72.0,28026.0,Deletion,0
a,the,1041179.0,1501908.0,Standard,0
indexs,indexes,0,4.0,Deletion,0
",",;,0,0,Substitution,0
the,The,1501908.0,1501908.0,Caps Error,0
",",;,0,0,Substitution,0
the,sets,1501908.0,761.0,Standard,0
[omission],a,0,1041179.0,Omission,0
[omission],'s,0,0,Omission,0
[omission],'s,0,0,Omission,0
Creat,Create,2.0,1289.0,Deletion,0
mulit.n_blocks,multi.n_blocks,0,0,Exchange,0
onld,old,0,31056.0,Insertion,0
data,versions,1306.0,62.0,Standard,0
data,versions,1306.0,62.0,Standard,0
``,`,0,0,Insertion,0
examples.load_hexbean,examples.load_hexbeam,0,0,Substitution,0
.vts,.vtr,0,0,Substitution,0
.vts,.vtr,0,0,Substitution,0
gets,get,11364.0,233772.0,Insertion,0
will,may,108306.0,26080.0,Standard,0
Ater,After,0,34812.0,Deletion,0
compile,debugCompile,27.0,0,Standard,0
instruct,configure,85.0,9.0,Standard,0
of,other,590439.0,37505.0,Standard,0
'an,',0,0,MORPH,0
`,_BetamaxConfig.groovy_,0,0,Standard,0
`,_betamax.properties_,0,0,Standard,0
setVisibility,setIgnoreLayoutWidthAndHeight,0,0,Standard,0
//defualt,//default,0,0,Exchange,0
shorcuts,shortcuts,0,37.0,Deletion,0
OPEN_DOWN,OPEN_UP,0,0,Standard,0
contents,content,219.0,389.0,Insertion,0
iassue,issue,0,1741.0,Insertion,0
in,on,498444.0,354742.0,Substitution,0
h,h_k,1414.0,0,MORPH,0
Chapters,Chapter,101.0,604.0,Insertion,0
tehniques,techniques,0,177.0,Deletion,0
[omission],a,0,1041179.0,Omission,0
summery,summary,6.0,85.0,Substitution,0
[omission],is,0,459663.0,Omission,0
some,an,88089.0,95071.0,Standard,0
Documentstion,Documentation,0,69.0,Substitution,0
mention,user,3033.0,79.0,Standard,0
require,requires,542.0,489.0,Deletion,0
II,In,57.0,498444.0,Substitution,0
Installation,installation,72.0,72.0,Caps Error,0
Installation,installation,72.0,72.0,Caps Error,0
it,its,963712.0,8757.0,Deletion,0
propject,project,0,1907.0,Insertion,0
table,tables,5387.0,599.0,Deletion,0
As,This,113068.0,406915.0,Standard,0
\,``,0,0,Standard,0
want,must,140718.0,35661.0,Standard,0
[omission],using,0,3520.0,Omission,0
sThis,This,0,406915.0,Insertion,0
),also,0,10528.0,Standard,0
numerical,the,20.0,1501908.0,Standard,0
exercices,exercises,0,175.0,Substitution,0
propject,project,0,1907.0,Insertion,0
table,tables,5387.0,599.0,Deletion,0
As,This,113068.0,406915.0,Standard,0
\,``,0,0,Standard,0
want,must,140718.0,35661.0,Standard,0
[omission],using,0,3520.0,Omission,0
direction,anchorDirection,1228.0,0,Standard,0
direction,anchorDirection,1228.0,0,Standard,0
Unomment,Uncomment,0,0,Deletion,0
unoffical,unofficial,0,50.0,Deletion,0
neccesary,necessary,0,2345.0,Standard,0
gradlew,./gradlew,0,0,MORPH,0
accross,across,0,4801.0,Insertion,0
compatability,compatibility,0,23.0,Substitution,0
a,an,1041179.0,95071.0,Deletion,0
Continously,Continuously,0,50.0,Deletion,0
caluclated,calculated,0,120.0,Exchange,0
serivces,services,0,1053.0,Exchange,0
ios/AirMaps/,ios/AirGoogleMaps/,0,0,Standard,0
[omission],project,0,1907.0,Omission,0
AndroidManigest.xml,AndroidManifest.xml,0,0,Substitution,0
value,values,1097.0,432.0,Deletion,0
if,of,180610.0,590439.0,Substitution,0
resouce,resource,0,83.0,Deletion,0
functio,function,0,565.0,Deletion,0
are,consist,265672.0,22.0,Standard,0
peroid,period,0,1417.0,Exchange,0
than,that,37679.0,719677.0,Substitution,0
[omission],are,0,265672.0,Omission,0
are,may,265672.0,26080.0,Standard,0
are,may,265672.0,26080.0,Standard,0
he,the,389497.0,1501908.0,Deletion,0
be,have,293085.0,314232.0,Standard,0
[omission],that,0,719677.0,Omission,0
xamarin,Xamarin,0,0,Caps Error,0
continious,continuous,0,98.0,Substitution,0
Restrucuted,Restructured,0,15.0,Standard,0
default,Aktive-Merchant,51.0,0,Standard,0
ext-simplxml,ext-simplexml,0,0,Deletion,0
ext-simplxml,ext-simplexml,0,0,Deletion,0
[omission],$,0,0,Omission,0
countryCoe,CountryCode,0,0,Standard,0
/Addresss,/Address,0,0,Insertion,0
#,*,0,0,Substitution,0
Gataways,Gateways,0,9.0,Substitution,0
the,scope,1501908.0,286.0,Standard,0
[omission],`,0,0,Omission,0
Ohter,Other,0,37505.0,Exchange,0
``,`,0,0,Insertion,0
lest,least,100.0,10596.0,Deletion,0
setence,sentence,0,1047.0,Deletion,0
VMotion,vMotion,0,0,Caps Error,0
list-stype-type,list-style-type,0,0,Substitution,0
Daivd,David,0,5196.0,Exchange,0
subscribeForMore,subscribeToMore,0,0,Standard,0
one,once,156684.0,17589.0,Deletion,0
for,about,351650.0,185206.0,Standard,0
[omission],one,0,156684.0,Omission,0
default,info,51.0,189.0,Standard,0
Orientaion,Orientation,0,124.0,Deletion,0
prefered,preferred,0,210.0,Deletion,0
immutils,imutils,0,0,Insertion,0
rebdered,rendered,0,125.0,Substitution,0
rebdered,rendered,0,125.0,Substitution,0
margin-left,margin,0,100.0,MORPH,0
'agagrad,'adagrad,0,0,Substitution,0
xl.FMModel,xl.FFMModel,0,0,Deletion,0
updaye,update,0,252.0,Substitution,0
implemente,implement,0,63.0,Insertion,0
ca,can,109.0,267620.0,Deletion,0
is,allows,459663.0,279.0,Standard,0
childComponent.props.styles,childComponent.props.style,0,0,Insertion,0
childComponent.props.styles,childComponent.props.style,0,0,Insertion,0
props.description,props.subtitle,0,0,Standard,0
Basic,Form,794.0,2180.0,Standard,0
colors,timeline-airtable,528.0,0,Standard,0
*,),0,0,Substitution,0
self._record_data,record_data,0,0,MORPH,0
self.invalid_records,invalid_records,0,0,MORPH,0
self._record_data,record_data,0,0,MORPH,0
self.raw_record,raw_record,0,0,MORPH,0
DyanmoDB,DynamoDB,0,0,Exchange,0
whole,the,19660.0,1501908.0,Standard,0
error,errors,473.0,87.0,Deletion,0
limit_by_host,limit_per_host,0,0,Standard,0
Accees,Access,0,1615.0,Substitution,0
Accees,Access,0,1615.0,Substitution,0
strait,straight,9.0,6244.0,Standard,0
",",.,0,0,Substitution,0
relay,rely,152.0,366.0,Insertion,0
[omission],will,0,108306.0,Omission,0
for,to,351650.0,1156570.0,Standard,0
new_router,essays,0,55.0,Standard,0
unittest,pytest,0,0,Standard,0
Weboscket,Websocket,0,0,Exchange,0
second,seconds,14513.0,3603.0,Deletion,0
hadshake,handshake,0,155.0,Deletion,0
properies,properties,0,162.0,Deletion,0
calss,class,0,5985.0,Exchange,0
ivoked,invoked,0,27.0,Deletion,0
ecodings,encodings,0,0,Deletion,0
ecoding,encoding,0,7.0,Deletion,0
ivoked,invoked,0,27.0,Deletion,0
ecodings,encodings,0,0,Deletion,0
ecoding,encoding,0,7.0,Deletion,0
ecodings,encodings,0,0,Deletion,0
ecoding,encoding,0,7.0,Deletion,0
ecodings,encodings,0,0,Deletion,0
ecoding,encoding,0,7.0,Deletion,0
lenght,length,0,358.0,Exchange,0
memtamethod,metamethod,0,0,Insertion,0
employ,employing,171.0,14.0,Compound,0
Enumrations,Enumerations,0,0,Deletion,0
Enumrations,Enumerations,0,0,Deletion,0
[omission],at,0,164072.0,Omission,0
Enumerations,Enumeration,0,0,Insertion,0
lenght,length,0,358.0,Exchange,0
lenght,length,0,358.0,Exchange,0
Hoever,However,0,2299.0,Deletion,0
[omission],-,0,0,Omission,0
[omission],-,0,0,Omission,0
[omission],-,0,0,Omission,0
Add,Added,1686.0,492.0,Compound,0
Update,Updated,252.0,67.0,Deletion,0
year,years,14174.0,29003.0,Deletion,0
subsribing,subscribing,0,4.0,Deletion,0
route,router,1089.0,15.0,Deletion,0
with,while,257465.0,17821.0,Standard,0
Auth,Authorization,0,184.0,MORPH,0
Auth,Authorization,0,184.0,MORPH,0
Auth,Authorization,0,184.0,MORPH,0
[omission],s,0,1057301.0,Omission,0
characted,character,0,1946.0,Substitution,0
wirh,with,0,257465.0,Substitution,0
.,-,0,0,Substitution,0
-0,-o,0,0,Substitution,0
Desstructor,Destructor,0,5.0,Insertion,0
Corss-validation,Cross-validation,0,0,Exchange,0
Corss-validation,Cross-validation,0,0,Exchange,0
Toturial,Tutorial,0,20.0,Exchange,0
havigator,navigator,0,137.0,Substitution,0
poped,popped,0,404.0,Deletion,0
componets,components,0,84.0,Deletion,0
contant,constant,0,506.0,Deletion,0
can,accepts,267620.0,106.0,Standard,0
tpye,type,0,3093.0,Exchange,0
TabView,SideMenu,0,0,Standard,0
fist,first,375.0,42869.0,Deletion,0
[omission],use,0,17536.0,Omission,0
sectinon,section,0,1394.0,Insertion,0
integers,strings,2.0,418.0,Standard,0
stealed,stolen,0,1750.0,Standard,0
hashtable_iter,hashtable_iter_at,0,0,MORPH,0
nmanage,manage,0,1095.0,Insertion,0
terminated,null,147.0,27.0,Standard,0
a,already,1041179.0,16246.0,Standard,0
args,a,0,1041179.0,Standard,0
args,a,0,1041179.0,Standard,0
hat,that,3273.0,719677.0,Deletion,0
my,may,344899.0,26080.0,Deletion,0
[omission],have,0,314232.0,Omission,0
Simmilar,Similar,0,695.0,Insertion,0
akka.mananagement.cluster.route-providers,akka.management.cluster.route-providers,0,0,Standard,0
akka.mananagement.cluster.routes,akka.management.cluster.routes,0,0,Standard,0
operators,operator,75.0,836.0,Insertion,0
on,from,354742.0,103992.0,Standard,0
auhtors,authors,0,71.0,Exchange,0
*,'',0,0,Standard,0
*,'',0,0,Standard,0
miltidict,multidict,0,0,Substitution,0
to,know,1156570.0,291780.0,Standard,0
Streamimng,Streaming,0,48.0,Insertion,0
mport,import,0,111.0,Deletion,0
then,than,75966.0,37679.0,Substitution,0
strait,straightforward,9.0,102.0,Standard,0
then,than,75966.0,37679.0,Substitution,0
[omission],*,0,0,Omission,0
deploye,deploy,0,135.0,Insertion,0
thou,though,1144.0,9279.0,Compound,0
done,written,24737.0,2247.0,Standard,0
does,do,34002.0,312915.0,Compound,0
[omission],rebalancing,0,2.0,Omission,0
[omission],the,0,1501908.0,Omission,0
you,would,2134713.0,90162.0,Standard,0
RecordMetadata.offset,record.offset,0,0,Standard,0
ttl,timeout,0,26.0,Standard,0
cluser,cluster,0,67.0,Deletion,0
Bassic,Basic,0,794.0,Insertion,0
strings,too,418.0,69950.0,Standard,0
databses,databases,0,42.0,Deletion,0
try,tries,24314.0,807.0,Standard,0
propper,proper,0,1289.0,Insertion,0
Appveyor,AppVeyor,0,0,Caps Error,0
occured,occurred,0,737.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
explicityly,explicitly,0,18.0,Insertion,0
test-files,test-rules,0,0,Standard,0
[omission],how,0,155867.0,Omission,0
shoud,should,0,54159.0,Deletion,0
occured,occurred,0,737.0,Deletion,0
rlayout,layout,0,178.0,Insertion,0
'pagerduty,'slack,0,0,Standard,0
Rack,Rake,397.0,152.0,Standard,0
resports,reports,0,1296.0,Insertion,0
